producto_raw,precio_anterior,precio_actual,variacion,boletin_num,mes,año,quincena,quincena_id,provincia,categoria,estado_precio
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,209,10,2021,1,2021-10-Q1,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),23.0,26.33,14.0,280,12,2024,1,2024-12-Q1,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),17.5,17.67,1.0,165,12,2019,1,2019-12-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,203,7,2021,1,2021-07-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),35.55,34.67,-2.0,189,12,2020,1,2020-12-Q1,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),24.67,24.34,-1.0,242,3,2023,1,2023-03-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),36.0,36.67,2.0,177,6,2020,1,2020-06-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,19.36,2.0,213,12,2021,1,2021-12-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,233,10,2022,1,2022-10-Q1,AZUAY,no_perecedero,completo
Azuicar Blanca (Saco aprox. 50Kg),35.33,36.0,2.0,173,4,2020,1,2020-04-Q1,AZUAY,no_perecedero,completo
Arveja Seca (qq),45.58,44.34,-3.0,260,12,2023,1,2023-12-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,223,5,2022,1,2022-05-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),34.67,34.67,0.0,197,4,2021,1,2021-04-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),17.0,17.0,0.0,195,3,2021,1,2021-03-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50Kg),34.5,35.0,1.0,169,2,2020,1,2020-02-Q1,AZUAY,no_perecedero,completo
Azuicar Blanca (Saco aprox. 50 Kg),41.25,41.17,0.0,229,8,2022,1,2022-08-Q1,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),24.25,23.33,-4.0,187,11,2020,1,2020-11-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,219,3,2022,1,2022-03-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox.20 kg),17.0,17.0,0.0,164,11,2019,2,2019-11-Q2,AZUAY,no_perecedero,completo
Zanahoria Amarilla (Saco aprox. 90 lb),8.04,6.34,-21.0,266,5,2024,1,2024-05-Q1,PICHINCHA,perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),35.0,35.0,0.0,157,8,2019,1,2019-08-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),19.14,19.14,0.0,215,1,2022,1,2022-01-Q1,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),23.17,22.67,-2.0,268,6,2024,1,2024-06-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,229,8,2022,1,2022-08-Q1,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),24.0,32.89,37.0,254,9,2023,1,2023-09-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),97.08,96.67,0.0,195,3,2021,1,2021-03-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),17.0,17.0,0.0,177,6,2020,1,2020-06-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),79.17,77.5,-2.0,223,5,2022,1,2022-05-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),45.0,45.0,0.0,242,3,2023,1,2023-03-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20Kg),17.0,17.0,0.0,171,3,2020,1,2020-03-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),17.0,17.0,0.0,157,8,2019,1,2019-08-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),82.5,81.67,-1.0,209,10,2021,1,2021-10-Q1,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),23.75,24.0,1.0,252,8,2023,1,2023-08-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),90.0,88.34,-2.0,145,2,2019,1,2019-02-Q1,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),24.5,22.67,-7.0,265,4,2024,1,2024-04-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),125.0,122.5,-2.0,238,1,2023,1,2023-01-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),17.0,17.0,0.0,183,9,2020,1,2020-09-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),80.83,78.33,-3.0,219,3,2022,1,2022-03-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20Kg),17.0,17.0,0.0,151,5,2019,1,2019-05-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,199,5,2021,1,2021-05-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),17.0,17.0,0.0,189,12,2020,1,2020-12-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),92.92,98.89,6.0,235,11,2022,1,2022-11-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20Kg),15.75,16.83,7.0,147,3,2019,1,2019-03-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),79.0,80.84,2.0,225,6,2022,1,2022-06-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),90.0,86.67,-4.0,203,7,2021,1,2021-07-Q1,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),22.5,21.84,-3.0,270,7,2024,1,2024-07-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),45.0,45.33,1.0,250,7,2023,1,2023-07-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),17.0,17.0,0.0,175,5,2020,1,2020-05-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),88.33,90.84,3.0,164,11,2019,2,2019-11-Q2,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),50.0,50.0,0.0,262,1,2024,1,2024-01-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,217,2,2022,1,2022-02-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),85.84,88.34,3.0,231,9,2022,1,2022-09-Q1,AZUAY,no_perecedero,completo
Azicar Blanca (Saco aprox. 50 Kg),44.83,45.0,0.0,240,2,2023,1,2023-02-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),17.0,17.0,0.0,185,10,2020,1,2020-10-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20Kg),17.0,17.0,0.0,153,6,2019,1,2019-06-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox.20 Kg),17.0,17.0,0.0,159,9,2019,1,2019-09-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20Kg),17.0,17.0,0.0,173,4,2020,1,2020-04-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20Kg),19.8,16.0,-19.0,143,1,2019,1,2019-01-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),45.0,45.17,0.0,248,6,2023,1,2023-06-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),45.13,45.0,0.0,278,11,2024,1,2024-11-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),46.34,45.33,-2.0,274,9,2024,1,2024-09-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),80.67,81.67,1.0,207,9,2021,1,2021-09-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),35.75,35.67,0.0,165,12,2019,1,2019-12-Q1,AZUAY,no_perecedero,completo
Avena Hojuelas (Saco aprox. 50 lb),23.59,24.17,2.0,227,7,2022,1,2022-07-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),17.0,17.0,0.0,191,1,2021,1,2021-01-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),46.13,46.67,1.0,272,8,2024,1,2024-08-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),45.25,45.11,0.0,276,10,2024,1,2024-10-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),18.92,18.92,0.0,221,4,2022,1,2022-04-Q1,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50 Kg),35.58,35.33,-1.0,187,11,2020,1,2020-11-Q1,AZUAY,no_perecedero,completo
Fideo Lazo Chico (Paca aprox. 20 Kg),17.0,18.92,11.0,197,4,2021,1,2021-04-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),103.89,113.75,,168,1,2020,2,2020-01-Q2,AZUAY,no_perecedero,completo
Azucar Blanca (Saco aprox. 50kg),35.67,35.0,-2.0,149,4,2019,1,2019-04-Q1,AZUAY,no_perecedero,completo
Frejol Seco Canario (qq),80.42,78.33,-3.0,211,11,2021,1,2021-11-Q1,AZUAY,no_perecedero,completo
