producto,provincia,periodo,precio_actual,precio_t1,precio_t2,variacion_t2_t1,promedio_movil_2q,promedio_movil_3q,volatilidad_3q,momentum,año,mes,quincena,variacion_real,comportamiento,categoria,producto_encoded,provincia_encoded,categoria_perecedero
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-07-Q2,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,7,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-08-Q1,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,8,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-08-Q2,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,8,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-09-Q1,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,9,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-09-Q2,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,9,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-10-Q1,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,10,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-10-Q2,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,10,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-11-Q1,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,11,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-11-Q2,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,11,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-12-Q1,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,12,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2024-12-Q2,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2024,12,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-01-Q1,36.0,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2025,1,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-01-Q2,35.25,36.0,36.0,0.0,36.0,36.0,0.0,0.0,2025,1,2,-2.08,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-02-Q1,33.0,35.25,36.0,-2.08,35.625,35.75,0.433,-0.0208,2025,2,1,-6.38,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-02-Q2,33.0,33.0,35.25,-6.38,34.125,34.75,1.5612,-0.0833,2025,2,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-03-Q1,33.0,33.0,33.0,0.0,33.0,33.75,1.299,-0.0638,2025,3,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-03-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,3,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-04-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,4,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-04-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,4,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-05-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,5,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-05-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,5,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-06-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,6,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-06-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,6,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-07-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,7,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-07-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,7,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-08-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,8,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-08-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,8,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-09-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,9,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-09-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,9,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-10-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,10,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-10-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,10,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-11-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,11,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-11-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,11,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-12-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,12,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2025-12-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2025,12,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-01-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,1,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-01-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,1,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-02-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,2,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-02-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,2,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-03-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,3,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-03-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,3,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-04-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,4,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-04-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,4,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-05-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,5,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-05-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,5,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-06-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,6,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-06-Q2,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,6,2,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),AZUAY,2026-07-Q1,33.0,33.0,33.0,0.0,33.0,33.0,0.0,0.0,2026,7,1,0.0,Estable,no_perecedero,0,0,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-01-Q2,24.5,24.5,,,,,0.0,0.0,2019,1,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-02-Q1,24.5,24.5,24.5,0.0,24.5,,0.0,0.0,2019,2,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-02-Q2,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,2,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-03-Q1,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,3,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-03-Q2,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,3,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-04-Q1,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,4,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-04-Q2,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,4,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-05-Q1,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,5,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-05-Q2,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,5,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-06-Q1,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,6,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-06-Q2,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,6,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-07-Q1,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,7,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-07-Q2,24.5,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,7,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-08-Q1,24.79,24.5,24.5,0.0,24.5,24.5,0.0,0.0,2019,8,1,1.18,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-08-Q2,24.856666666666666,24.79,24.5,1.18,24.645,24.5967,0.1674,0.0118,2019,8,2,0.27,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-09-Q1,25.0,24.856666666666666,24.79,0.27,24.8233,24.7156,0.1896,0.0146,2019,9,1,0.58,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-09-Q2,25.0,25.0,24.856666666666666,0.58,24.9283,24.8822,0.1073,0.0085,2019,9,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-10-Q1,25.0,25.0,25.0,0.0,25.0,24.9522,0.0828,0.0058,2019,10,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-10-Q2,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2019,10,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-11-Q1,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2019,11,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-11-Q2,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2019,11,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-12-Q1,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2019,12,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2019-12-Q2,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2019,12,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-01-Q1,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2020,1,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-01-Q2,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2020,1,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-02-Q1,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2020,2,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-02-Q2,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2020,2,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-03-Q1,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2020,3,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-03-Q2,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2020,3,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-04-Q1,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2020,4,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-04-Q2,25.46,25.0,25.0,0.0,25.0,25.0,0.0,0.0,2020,4,2,1.84,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-05-Q1,27.0,25.46,25.0,1.84,25.23,25.1533,0.2656,0.0184,2020,5,1,6.05,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-05-Q2,27.0,27.0,25.46,6.05,26.23,25.82,1.0475,0.08,2020,5,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-06-Q1,25.76,27.0,27.0,0.0,27.0,26.4867,0.8891,0.0605,2020,6,1,-4.59,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-06-Q2,25.17,25.76,27.0,-4.59,26.38,26.5867,0.7159,-0.0459,2020,6,2,-2.29,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-07-Q1,24.0,25.17,25.76,-2.29,25.465,25.9767,0.934,-0.0678,2020,7,1,-4.65,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-07-Q2,24.0,24.0,25.17,-4.65,24.585,24.9767,0.8958,-0.0683,2020,7,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-08-Q1,24.0,24.0,24.0,0.0,24.0,24.39,0.6755,-0.0465,2020,8,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-08-Q2,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2020,8,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-09-Q1,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2020,9,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-09-Q2,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2020,9,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-10-Q1,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2020,10,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-10-Q2,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2020,10,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-11-Q1,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2020,11,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-11-Q2,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2020,11,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-12-Q1,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2020,12,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2020-12-Q2,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2020,12,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-01-Q1,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2021,1,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-01-Q2,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2021,1,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-02-Q1,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2021,2,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-02-Q2,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2021,2,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-03-Q1,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2021,3,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-03-Q2,24.46,24.0,24.0,0.0,24.0,24.0,0.0,0.0,2021,3,2,1.92,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-04-Q1,27.0,24.46,24.0,1.92,24.23,24.1533,0.2656,0.0192,2021,4,1,10.38,Alza,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-04-Q2,28.15,27.0,24.46,10.38,25.73,25.1533,1.6157,0.125,2021,4,2,4.26,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-05-Q1,30.0,28.15,27.0,4.26,27.575,26.5367,1.8881,0.1509,2021,5,1,6.57,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-05-Q2,30.0,30.0,28.15,6.57,29.075,28.3833,1.5135,0.1111,2021,5,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-06-Q1,30.0,30.0,30.0,0.0,30.0,29.3833,1.0681,0.0657,2021,6,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-06-Q2,31.08,30.0,30.0,0.0,30.0,30.0,0.0,0.0,2021,6,2,3.6,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-07-Q1,37.0,31.08,30.0,3.6,30.54,30.36,0.6235,0.036,2021,7,1,19.05,Alza,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-07-Q2,37.0,37.0,31.08,19.05,34.04,32.6933,3.7686,0.2333,2021,7,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-08-Q1,37.0,37.0,37.0,0.0,37.0,35.0267,3.4179,0.1905,2021,8,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-08-Q2,37.0,37.0,37.0,0.0,37.0,37.0,0.0,0.0,2021,8,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-09-Q1,37.0,37.0,37.0,0.0,37.0,37.0,0.0,0.0,2021,9,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-09-Q2,37.0,37.0,37.0,0.0,37.0,37.0,0.0,0.0,2021,9,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-10-Q1,37.0,37.0,37.0,0.0,37.0,37.0,0.0,0.0,2021,10,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-10-Q2,37.0,37.0,37.0,0.0,37.0,37.0,0.0,0.0,2021,10,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-11-Q1,37.3,37.0,37.0,0.0,37.0,37.0,0.0,0.0,2021,11,1,0.81,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-11-Q2,36.79,37.3,37.0,0.81,37.15,37.1,0.1732,0.0081,2021,11,2,-1.37,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-12-Q1,36.33,36.79,37.3,-1.37,37.045,37.03,0.2563,-0.0057,2021,12,1,-1.25,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2021-12-Q2,36.67,36.33,36.79,-1.25,36.56,36.8067,0.4852,-0.026,2021,12,2,0.94,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-01-Q1,37.0,36.67,36.33,0.94,36.5,36.5967,0.2386,-0.0033,2022,1,1,0.9,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-01-Q2,37.0,37.0,36.67,0.9,36.835,36.6667,0.335,0.0184,2022,1,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-02-Q1,37.0,37.0,37.0,0.0,37.0,36.89,0.1905,0.009,2022,2,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-02-Q2,37.0,37.0,37.0,0.0,37.0,37.0,0.0,0.0,2022,2,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-03-Q1,37.0,37.0,37.0,0.0,37.0,37.0,0.0,0.0,2022,3,1,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-03-Q2,38.35,37.0,37.0,0.0,37.0,37.0,0.0,0.0,2022,3,2,3.65,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-04-Q1,48.42,38.35,37.0,3.65,37.675,37.45,0.7794,0.0365,2022,4,1,26.26,Alza,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-04-Q2,49.21,48.42,38.35,26.26,43.385,41.2567,6.2402,0.3086,2022,4,2,1.63,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-05-Q1,51.0,49.21,48.42,1.63,48.815,45.3267,6.0549,0.2832,2022,5,1,3.64,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-05-Q2,51.5,51.0,49.21,3.64,50.105,49.5433,1.3219,0.0533,2022,5,2,0.98,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-06-Q1,52.0,51.5,51.0,0.98,51.25,50.57,1.204,0.0465,2022,6,1,0.97,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-06-Q2,52.0,52.0,51.5,0.97,51.75,51.5,0.5,0.0196,2022,6,2,0.0,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-07-Q1,51.08,52.0,52.0,0.0,52.0,51.8333,0.2887,0.0097,2022,7,1,-1.77,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-07-Q2,49.12,51.08,52.0,-1.77,51.54,51.6933,0.5312,-0.0177,2022,7,2,-3.84,Estable,no_perecedero,0,1,0
Aceite Vegetal - Favorita (Caja aprox. 15 I),GUAYAS,2022-08-Q1,47.4,49.12,51.08,-3.84,50.1,50.7333,1.471,-0.0554,2022,8,1,-3.5,Estable,no_perecedero,0,1,0
